customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,firstduedate,firstrepaiddate
8a8589595384a85301538ab9e183018a,301929488,1,2017-06-07 03:18:22,2017-06-07 02:17:58,10000.0,11500.0,15,2017-06-10 18:25:59,2017-06-22,2017-06-10
8a8589a053acc39e0153b217f3d031cb,301940343,7,2017-06-15 22:58:29,2017-06-15 21:58:23,10000.0,10750.0,15,2017-06-22 21:01:07,2017-06-30,2017-06-22
8a8589b953bc23f70153cf2e6d442c45,301752134,3,2016-10-31 08:34:10,2016-10-31 07:34:00,20000.0,24500.0,30,2016-11-30 14:03:53,2016-11-30,2016-11-30
8a858e0256b781d80156c6df35664c92,301755610,5,2016-11-07 13:42:42,2016-11-07 12:42:33,30000.0,32250.0,15,2016-11-22 11:52:40,2016-11-22,2016-11-22
8a858e0a565e71c40156652b73613d66,301891757,1,2017-05-05 20:24:26,2017-05-05 19:24:15,10000.0,13000.0,30,2017-06-10 12:54:01,2017-06-05,2017-06-10
8a858e205c21d53a015c2b38026238b9,301943439,2,2017-06-19 11:09:04,2017-06-19 10:08:58,10000.0,13000.0,30,2017-07-19 19:13:43,2017-07-19,2017-07-19
8a858e3e5b3ee747015b3f0a08cb34f8,301938104,6,2017-06-14 08:30:09,2017-06-14 07:30:02,30000.0,34500.0,30,2017-07-04 11:08:22,2017-07-14,2017-07-04
8a858e4f58b9f0b40158d31e17fc2a7e,301847251,7,2017-03-27 05:29:53,2017-03-27 04:29:46,30000.0,34400.0,30,2017-04-26 01:17:27,2017-04-26,2017-04-26
8a858e685acda506015acee39e45493b,301937999,2,2017-06-14 06:48:32,2017-06-14 05:48:26,10000.0,13000.0,30,2017-07-14 10:04:11,2017-07-14,2017-07-14
8a858e775c362114015c3b23d88c3266,301937154,2,2017-06-13 12:37:27,2017-06-13 11:37:19,10000.0,13000.0,30,2017-07-05 21:09:25,2017-07-13,2017-07-05
8a858e8d56b784480156c16a09706bd5,301694691,1,2016-08-25 13:15:35,2016-08-25 12:15:25,10000.0,11500.0,15,2016-09-03 00:09:36,2016-09-09,2016-09-02
8a858ea35a5b46ec015a5d1596805e48,301822782,1,2017-02-20 21:12:59,2017-02-20 20:12:46,10000.0,11500.0,15,2017-03-01 13:37:25,2017-03-07,2017-03-01
8a858ea75cef5535015cf37324bc186a,301956119,1,2017-06-29 12:02:20,2017-06-29 11:01:12,10000.0,13000.0,30,2017-07-28 09:51:30,2017-07-31,2017-07-28
8a858eb95b8c2f6e015b900548676660,301910330,1,2017-05-16 20:13:19,2017-05-16 19:13:11,10000.0,13000.0,30,2017-06-19 21:49:42,2017-06-16,2017-06-19
8a858ecd5b81e1a6015b823c01ee2725,301892286,2,2017-05-06 09:35:06,2017-05-06 08:34:59,10000.0,13000.0,30,2017-06-03 18:56:18,2017-06-05,2017-06-03
8a858eda552adcc201553deed53a2493,301764136,3,2016-11-24 16:30:56,2016-11-24 15:30:40,20000.0,23800.0,30,2016-12-23 11:11:08,2016-12-27,2016-12-23
8a858ee45a1e6afb015a22a2e525677b,301916287,6,2017-05-23 12:43:42,2017-05-23 11:42:34,10000.0,13000.0,30,2017-06-28 09:31:08,2017-06-22,2017-06-28
8a858ee755a0c84a0155bec1d8244afe,301787499,5,2017-01-05 09:06:53,2017-01-05 08:06:42,20000.0,23800.0,30,2017-01-26 00:07:42,2017-02-06,2017-01-25
8a858f0456511c94015651febebc3c0d,301934659,7,2017-06-11 11:15:18,2017-06-11 10:14:12,30000.0,34500.0,30,2017-07-04 21:49:24,2017-07-11,2017-07-04
8a858f305c8dd672015c970cc60d3014,301961446,1,2017-07-03 16:34:24,2017-07-03 15:33:16,10000.0,13000.0,30,2017-07-18 20:10:37,2017-08-02,2017-07-18
8a858f4156939c3c015693a5a85504cb,301741291,2,2016-10-10 19:56:20,2016-10-10 18:56:11,10000.0,13000.0,30,2016-11-07 01:47:51,2016-11-09,2016-11-07
8a858f475afb66cd015afb7fd2d11ba5,301866925,3,2017-04-13 10:33:54,2017-04-13 09:33:47,10000.0,11500.0,15,2017-05-16 22:42:05,2017-04-28,2017-05-16
8a858f565c3acb9d015c4455228962ad,301951429,3,2017-06-25 15:23:06,2017-06-25 14:23:00,10000.0,11500.0,15,2017-06-26 21:11:24,2017-07-10,2017-06-26
8a858f6057e2dba50157edb735e75aaf,301846081,3,2017-03-24 23:09:13,2017-03-24 22:09:02,10000.0,13000.0,30,2017-05-17 20:01:35,2017-04-24,2017-05-17
8a858f7959db5e8c0159df170d345379,301957299,2,2017-06-30 09:29:54,2017-06-30 08:29:48,10000.0,11500.0,15,2017-07-19 06:09:15,2017-07-17,2017-07-19
8a858e395cb1d4d9015cc0f4883c172c,301943929,1,2017-06-19 17:33:14,2017-06-19 16:32:07,10000.0,13000.0,30,2017-07-21 09:41:47,2017-07-19,2017-07-21
8a858e7d5b8b0b92015b8b1efc3b15ee,301929034,3,2017-06-06 16:10:42,2017-06-06 15:10:35,10000.0,13000.0,30,2017-07-05 17:09:17,2017-07-06,2017-07-05
8a858e905d41e83b015d4657f3cd0dbc,301979231,1,2017-07-15 14:33:26,2017-07-15 13:32:13,10000.0,13000.0,30,2017-07-23 18:55:17,2017-08-17,2017-07-23
8a858ea75cef5535015cefde9da1490e,301982813,1,2017-07-17 22:31:33,2017-07-17 21:31:24,10000.0,11500.0,15,2017-07-21 19:47:42,2017-08-01,2017-07-21
8a858ee25b34d796015b38a410286d92,301904166,2,2017-05-12 22:20:11,2017-05-12 21:20:04,10000.0,13000.0,30,2017-06-09 17:00:57,2017-06-12,2017-06-09
8a858f695b5cbd3a015b5cd5ff29188a,301864353,1,2017-04-11 13:10:26,2017-04-11 12:10:10,10000.0,13000.0,30,2017-06-03 08:47:20,2017-05-12,2017-06-03
8a858f965bb63a25015bc2ddf2577416,301923534,2,2017-06-01 07:07:15,2017-06-01 06:07:09,10000.0,12500.0,30,2017-06-27 12:02:43,2017-07-03,2017-06-27
8a858f9d5668e3f101566f169e355a6b,301883898,2,2017-04-28 20:48:21,2017-04-28 19:48:06,10000.0,13000.0,30,2017-05-29 20:23:44,2017-05-30,2017-05-29
8a858fa154e2912f0154e2f6b3da1e13,301939524,9,2017-06-15 10:43:56,2017-06-15 09:43:48,30000.0,33999.9,30,2017-07-05 19:48:31,2017-07-17,2017-07-05
8a858fa459e0a1340159ec74c24a744b,301865850,1,2017-04-12 13:21:40,2017-04-12 12:21:25,10000.0,13000.0,30,2017-05-08 07:30:37,2017-05-12,2017-05-08
8a858faf56939fea0156954f195d4ffb,301712909,2,2016-09-12 12:36:48,2016-09-12 11:36:41,10000.0,11500.0,15,2016-09-19 17:56:04,2016-09-27,2016-09-19
8a858fb65b2020b2015b205fe7a63993,301911588,3,2017-05-17 15:12:10,2017-05-17 14:12:03,10000.0,11000.0,15,2017-06-01 14:32:58,2017-06-01,2017-06-01
8a858fbf5b3a0b46015b3d3cf15c02dc,301930826,2,2017-06-08 06:06:17,2017-06-08 05:06:11,10000.0,13000.0,30,2017-07-08 08:24:42,2017-07-10,2017-07-08
8a858fd3552c756201554b67d6fb4234,301925125,11,2017-06-02 16:40:56,2017-06-02 15:40:47,40000.0,44000.0,30,2017-07-03 11:44:42,2017-07-03,2017-07-03
8a858fe55511cbce01551dc42a7b745c,301754019,4,2016-11-03 15:13:49,2016-11-03 14:13:39,20000.0,24500.0,30,2016-12-01 13:33:38,2016-12-05,2016-12-01
8a858fee5863a049015864ec37223d8b,301770340,1,2016-12-07 07:35:16,2016-12-07 06:34:58,10000.0,11500.0,15,2016-12-22 10:26:26,2016-12-22,2016-12-22
8a858ff554e290e10154ec69186153cc,301631178,2,2016-06-11 09:33:15,2016-06-11 08:33:05,10000.0,13000.0,30,2016-07-07 20:55:45,2016-07-11,2016-07-07
8a8588235375c27f015376d27f982c9e,301603946,2,2016-03-24 07:50:55,2016-03-24 06:50:23,10000.0,11500.0,15,2016-04-26 00:03:51,2016-04-08,2016-04-25
8a858e4b5a94ae68015a99e158082f22,301831420,1,2017-03-04 16:35:30,2017-03-04 15:35:22,10000.0,11500.0,15,2017-03-20 14:36:11,2017-03-20,2017-03-20
8a858ee75afc09f4015b003afc7010b1,301864416,2,2017-04-11 13:40:34,2017-04-11 12:40:25,10000.0,11500.0,15,2017-04-26 12:22:55,2017-04-26,2017-04-26
8a858f415ba54724015ba58d8b2029cc,301943823,3,2017-06-19 15:48:44,2017-06-19 14:48:38,10000.0,13000.0,30,2017-07-24 15:24:01,2017-07-19,2017-07-24
8a858f9d5a8a79c5015a8baaaafb7213,301891110,10,2017-05-05 13:03:22,2017-05-05 12:03:13,30000.0,34500.0,30,2017-06-09 15:38:28,2017-06-05,2017-06-09
8a85883353e2e4e40153ea9a790f4934,301846024,6,2017-03-24 20:59:45,2017-03-24 19:59:37,20000.0,23800.0,30,2017-04-22 09:27:11,2017-04-24,2017-04-22
8a8588fd53f1099e0153f9f8e4062cf3,301920702,1,2017-05-29 07:07:35,2017-05-29 06:07:19,10000.0,13000.0,30,2017-07-02 21:34:00,2017-06-28,2017-07-02
8a8589595384a8530153977b118e725e,301919826,8,2017-05-27 17:59:47,2017-05-27 16:59:41,40000.0,48000.0,60,2017-06-27 21:51:15,2017-06-28,2017-06-24
8a8589ac53a4303e0153a8d2389f2bc2,301604063,1,2016-03-24 14:44:06,2016-03-24 13:43:58,10000.0,13000.0,30,2016-04-27 09:34:33,2016-04-25,2016-04-27
8a858e005c2154c2015c2f5f6aac6594,301945865,2,2017-06-21 05:32:20,2017-06-21 04:32:13,10000.0,13000.0,30,2017-07-21 07:19:00,2017-07-21,2017-07-21
8a858e175a3d3d78015a3e14a81844a2,301934273,7,2017-06-10 21:44:50,2017-06-10 20:44:44,30000.0,34500.0,30,2017-06-28 21:43:43,2017-07-10,2017-06-28
8a858e1e54e2aa5a0154e31e842130b6,301924575,6,2017-06-02 08:13:02,2017-06-02 07:12:56,10000.0,13000.0,30,2017-07-03 21:15:55,2017-07-03,2017-07-03
8a858e2857e2df4c0157e37e90222d88,301956761,4,2017-06-29 19:21:39,2017-06-29 18:20:32,20000.0,22250.0,15,2017-07-11 23:09:11,2017-07-14,2017-07-11
8a858e3d55ca3ef60155db99ec76153d,301682785,2,2016-08-16 08:26:33,2016-08-16 07:26:26,10000.0,11500.0,15,2016-08-30 11:12:18,2016-08-31,2016-08-30
8a858e4456ced8470156d73452f85335,301850991,13,2017-03-31 11:54:55,2017-03-31 10:54:47,50000.0,52500.0,30,2017-04-19 07:58:37,2017-05-02,2017-04-19
8a858e5859f550040159f972cd816893,301916866,3,2017-05-24 06:25:33,2017-05-24 05:24:26,10000.0,11500.0,15,2017-06-01 07:44:06,2017-06-08,2017-06-01
8a858e625c8d993a015c922feb223e68,301933936,1,2017-06-10 14:49:09,2017-06-10 13:48:01,10000.0,11500.0,15,2017-06-23 20:24:05,2017-06-26,2017-06-23
8a858e675a3bef15015a3c0f2e700eb7,301861774,3,2017-04-10 01:53:23,2017-04-10 00:53:16,20000.0,23800.0,30,2017-05-10 07:27:57,2017-05-10,2017-05-10
8a858e6f5cd5e874015ce59e237864a2,301952665,1,2017-06-26 19:26:29,2017-06-26 18:25:21,10000.0,13000.0,30,2017-07-26 09:10:15,2017-07-26,2017-07-26
8a858e8d56b784480156c22f1aac38f2,301839824,5,2017-03-16 19:50:52,2017-03-16 18:50:46,30000.0,34400.0,30,2017-04-10 00:06:34,2017-04-17,2017-04-09
8a858f225bfdb280015c0e31ce624cd8,301911356,1,2017-05-17 13:18:45,2017-05-17 12:17:37,10000.0,13000.0,30,2017-06-13 14:20:08,2017-06-16,2017-06-13
8a858f265c1c393e015c1e2abc1146aa,301915424,2,2017-05-22 13:12:32,2017-05-22 12:12:25,10000.0,11500.0,15,2017-06-14 08:22:22,2017-06-06,2017-06-14
8a858f3f5c35c74a015c38ba4efc74cb,301932271,2,2017-06-09 07:52:28,2017-06-09 06:52:22,10000.0,11500.0,15,2017-06-20 13:14:51,2017-06-26,2017-06-20
8a858f4958721a8c01587e91a7af19af,301772678,2,2016-12-12 18:19:02,2016-12-12 17:18:53,10000.0,11500.0,15,2016-12-26 08:46:32,2016-12-27,2016-12-26
8a858f6055f96ad20156004e79324d0f,301921003,10,2017-05-29 12:31:54,2017-05-29 11:31:40,50000.0,55000.0,60,2017-07-05 17:53:24,2017-06-28,2017-06-28
8a858f6b570f2de901572863d8bd0a9c,301807773,5,2017-02-01 12:48:38,2017-02-01 11:48:25,20000.0,23800.0,30,2017-03-02 10:44:46,2017-03-03,2017-03-02
8a858f725b49c0c0015b574551297af8,301880983,2,2017-04-26 12:00:35,2017-04-26 11:00:25,10000.0,11500.0,15,2017-04-27 11:05:43,2017-05-11,2017-04-27
8a858f7a58c218eb0158c8e76932370e,301788833,2,2017-01-07 09:33:12,2017-01-07 08:33:06,10000.0,13000.0,30,2017-01-29 09:12:09,2017-02-06,2017-01-29
8a858f855bf2f1ad015bf37cd23049a3,301946506,3,2017-06-21 14:10:40,2017-06-21 13:10:33,10000.0,13000.0,30,2017-07-04 09:24:14,2017-07-21,2017-07-04
8a858f965c6950da015c71e45ad97236,301952534,2,2017-06-26 17:04:23,2017-06-26 16:04:17,10000.0,11500.0,15,2017-07-10 12:47:00,2017-07-11,2017-07-10
8a858f99560bbe4501560cec3a783c66,301951648,13,2017-06-25 19:30:05,2017-06-25 18:28:58,40000.0,44000.0,30,2017-07-22 07:42:46,2017-07-25,2017-07-22
8a858fa05908043801591da2a68b288d,301883530,5,2017-04-28 14:56:47,2017-04-28 13:56:29,20000.0,21900.0,15,2017-05-09 09:13:46,2017-05-15,2017-05-09
8a858fa25bd92c20015bda335e175efb,301935060,2,2017-06-11 17:56:35,2017-06-11 16:56:29,10000.0,13000.0,30,2017-07-01 13:17:51,2017-07-11,2017-07-01
8a858fa7590af885015911cda397303a,301922521,3,2017-05-31 06:20:33,2017-05-31 05:20:23,10000.0,13000.0,30,2017-07-03 05:40:21,2017-07-03,2017-07-03
8a858faf5679a83801568596dba677cd,301733171,4,2016-09-30 10:28:29,2016-09-30 09:28:20,10000.0,12250.0,30,2016-10-28 11:49:43,2016-10-31,2016-10-28
8a858fb557330de101573d9e848a6536,301882636,4,2017-04-27 18:21:46,2017-04-27 17:21:39,20000.0,23800.0,30,2017-05-28 19:27:06,2017-05-30,2017-05-28
8a858fbd5cd6054a015ce4de9d8a4c5a,301958212,1,2017-06-30 19:00:59,2017-06-30 17:59:51,10000.0,11500.0,15,2017-07-13 16:14:35,2017-07-17,2017-07-13
8a858fd3552c756201554e18a1b77d48,301847441,2,2017-03-27 11:39:45,2017-03-27 10:39:32,10000.0,13000.0,30,2017-03-27 12:21:09,2017-04-26,2017-03-27
8a858fd85b685607015b6cede4f3309a,301910963,4,2017-05-17 09:56:02,2017-05-17 08:55:55,20000.0,24500.0,30,2017-06-14 17:44:01,2017-06-16,2017-06-14
8a858fe45cd62cbf015cdc3635aa3ff0,301951382,1,2017-06-25 14:28:39,2017-06-25 13:27:31,10000.0,13000.0,30,2017-07-21 21:45:30,2017-07-25,2017-07-21
8a858fee5863a0490158690536734bb3,301771301,3,2016-12-09 08:27:27,2016-12-09 07:27:18,20000.0,21900.0,15,2016-12-21 15:11:58,2016-12-27,2016-12-21
8a858ff45be92ea2015bebd3d5dc7770,301910302,1,2017-05-16 19:50:02,2017-05-16 18:49:55,10000.0,13000.0,30,2017-06-30 20:00:58,2017-06-16,2017-06-30
8a8589f853f100fb0153f5489e6f355a,301838982,3,2017-03-15 18:02:43,2017-03-15 17:02:35,10000.0,13000.0,30,2017-04-13 21:36:49,2017-04-14,2017-04-13
8a858f0f5bfd79d2015c08136407548f,301948742,1,2017-06-23 08:52:28,2017-06-23 07:51:10,10000.0,13000.0,30,2017-07-21 23:55:38,2017-07-24,2017-07-21
8a858fb45b58ee3b015b5974123a35b9,301931202,3,2017-06-08 11:35:01,2017-06-08 10:34:53,10000.0,13000.0,30,2017-07-07 10:12:50,2017-07-10,2017-07-07
8a858f285b14dddb015b14f3be5e0e9f,301938785,5,2017-06-14 17:18:37,2017-06-14 16:18:30,20000.0,24500.0,30,2017-07-14 05:33:39,2017-07-14,2017-07-14
8a858f365b2547f3015b30099a505307,301874137,1,2017-04-20 08:04:07,2017-04-20 07:04:00,10000.0,11500.0,15,2017-05-05 20:31:37,2017-05-08,2017-05-05
8a858f405b8a8635015b8a9315041536,301874800,1,2017-04-20 17:10:44,2017-04-20 16:10:30,10000.0,11500.0,15,2017-05-05 06:54:05,2017-05-05,2017-05-05
8a858f4c5bc9eb48015bcd23dd3f68d3,301887963,1,2017-05-03 08:28:14,2017-05-03 07:28:02,10000.0,13000.0,30,2017-05-26 17:42:58,2017-06-02,2017-05-26
8a858f5659bc0eea0159c07fa77e22e6,301944751,5,2017-06-20 11:52:09,2017-06-20 10:51:03,20000.0,24500.0,30,2017-07-20 05:03:36,2017-07-20,2017-07-20
8a858f5d5929e0fd015955a1888c516f,301927413,9,2017-06-05 09:46:48,2017-06-05 08:46:40,30000.0,34500.0,30,2017-07-05 22:07:51,2017-07-05,2017-07-05
8a858f665c2142a0015c347de1307886,301946979,2,2017-06-21 20:59:01,2017-06-21 19:57:55,10000.0,13000.0,30,2017-07-26 07:15:36,2017-07-21,2017-07-26
8a858f725bce8549015bceca7b8d2b13,301888509,1,2017-05-03 16:03:24,2017-05-03 15:03:04,10000.0,11500.0,15,2017-05-18 10:40:56,2017-05-18,2017-05-18
8a858f8b57a6f4c20157aeb720821edd,301857030,5,2017-04-05 20:45:30,2017-04-05 19:45:22,20000.0,23800.0,30,2017-04-28 00:10:56,2017-05-05,2017-04-27
8a858f955a61ad4e015a64d0dcbe6714,301823917,1,2017-02-22 09:21:00,2017-02-22 08:20:50,10000.0,13000.0,30,2017-03-24 01:01:28,2017-03-24,2017-03-24
8a858f985b3db23f015b3ddf9cd73ed5,301928733,3,2017-06-06 12:08:15,2017-06-06 11:08:08,10000.0,13000.0,30,2017-07-01 03:01:56,2017-07-06,2017-07-01
8a858f9d5bd44001015bd4cd7c343311,301943357,2,2017-06-19 10:10:52,2017-06-19 09:10:45,10000.0,13000.0,30,2017-07-22 08:27:57,2017-07-19,2017-07-22
8a858fa257d8223c0157e3c2a5e45d82,301876040,4,2017-04-21 16:44:06,2017-04-21 15:43:59,20000.0,23800.0,30,2017-05-23 00:19:05,2017-05-22,2017-05-23
8a858fa4552add9f01553b45e3de1ac4,301735111,5,2016-10-03 17:37:58,2016-10-03 16:37:49,20000.0,24500.0,30,2016-10-31 17:25:15,2016-11-02,2016-10-31
8a858fee5c795f65015c7c54b76f0204,301928491,1,2017-06-06 08:55:20,2017-06-06 07:55:07,10000.0,13000.0,30,2017-07-10 15:23:42,2017-07-07,2017-07-10
8a858e5555780ea00155876191b967d5,301954910,1,2017-06-28 15:22:31,2017-06-28 14:21:21,10000.0,13000.0,30,2017-07-28 11:41:51,2017-07-31,2017-07-28
8a858e6c5c88d145015c9b807b4d20d6,301962028,1,2017-07-03 19:56:24,2017-07-03 18:55:16,10000.0,11500.0,15,2017-07-14 16:55:45,2017-07-19,2017-07-14
8a858e885b68546c015b736088184034,301878071,1,2017-04-24 02:25:23,2017-04-24 01:25:05,10000.0,13000.0,30,2017-05-24 16:52:02,2017-05-24,2017-05-24
8a858eb35bd420f1015bd7e6ede02345,301926203,2,2017-06-03 16:02:07,2017-06-03 15:02:01,10000.0,13000.0,30,2017-07-03 05:40:08,2017-07-03,2017-07-03
8a858eda552adcc201554bd30a8b7730,301955573,1,2017-06-29 01:44:33,2017-06-29 00:43:23,10000.0,13000.0,30,2017-07-25 21:03:56,2017-07-31,2017-07-25
8a858e475c1c2ea7015c1cedf8cd2eac,301940818,2,2017-06-16 11:40:47,2017-06-16 10:40:41,10000.0,13000.0,30,2017-07-11 12:35:15,2017-07-17,2017-07-11
8a858e715bd3fa19015bd407028c0450,301915329,1,2017-05-22 11:49:51,2017-05-22 10:49:44,10000.0,13000.0,30,2017-07-20 19:52:03,2017-06-21,2017-07-20
8a858ed75732b6810157376091b129f4,301889867,1,2017-05-04 16:41:29,2017-05-04 15:41:15,10000.0,11500.0,15,2017-05-08 09:25:33,2017-05-19,2017-05-08
8a858f6e5cb16eb9015cb59f4eb9116f,301960769,1,2017-07-03 10:23:25,2017-07-03 09:22:17,10000.0,13000.0,30,2017-07-13 10:45:52,2017-08-02,2017-07-13
8a858f9a5c885f42015c8d0b01a33781,301932824,1,2017-06-09 14:57:29,2017-06-09 13:56:22,10000.0,13000.0,30,2017-07-06 10:51:35,2017-07-10,2017-07-06
8a858fab5bfd307b015bfd4d5b96114d,301908664,1,2017-05-15 22:48:09,2017-05-15 21:48:02,10000.0,11500.0,15,2017-05-30 05:46:06,2017-05-30,2017-05-30
8a858fba5cd5feee015ce4cfd02f62d8,301952474,1,2017-06-26 16:14:29,2017-06-26 15:13:20,10000.0,13000.0,30,2017-07-19 09:25:04,2017-07-28,2017-07-19
8a858fd458639fcc01586c3e51e93ef7,301768725,2,2016-12-03 06:49:16,2016-12-03 05:49:06,10000.0,11500.0,15,2016-12-15 20:28:24,2016-12-19,2016-12-15
8a858fdd5d3268a5015d35c511010ad6,301974275,1,2017-07-12 10:03:52,2017-07-12 09:02:37,10000.0,11500.0,15,2017-07-26 15:48:23,2017-07-28,2017-07-26
8a858fee5c795f65015c79b29a141935,301929273,1,2017-06-06 20:11:51,2017-06-06 19:11:39,10000.0,13000.0,30,2017-06-29 19:36:26,2017-07-07,2017-06-29
8a858ff9580b8812015820412a203a63,301776176,3,2016-12-18 20:37:06,2016-12-18 19:36:57,10000.0,13000.0,30,2017-01-03 21:00:56,2017-01-18,2017-01-03
8a8589ac53a917ed0153aaed86c82d91,301895329,4,2017-05-08 11:53:39,2017-05-08 10:53:32,10000.0,13000.0,30,2017-06-26 14:46:48,2017-06-07,2017-06-26
8a858e6a5c829229015c82ac07c30f58,301957080,2,2017-06-30 05:30:27,2017-06-30 04:30:21,10000.0,13000.0,30,2017-07-20 14:54:48,2017-07-31,2017-07-20
8a858eec5aaf010c015ab38e3e383120,301885407,2,2017-04-30 20:08:43,2017-04-30 19:08:37,10000.0,13000.0,30,2017-06-19 21:10:49,2017-05-30,2017-06-19
8a858f605b911d60015b9b0d0fce6913,301914008,2,2017-05-20 08:17:29,2017-05-20 07:17:23,10000.0,11500.0,15,2017-06-02 13:12:51,2017-06-05,2017-06-02
8a858fec5b191fb4015b1985b9d15b9c,301936225,3,2017-06-12 16:23:08,2017-06-12 15:23:02,10000.0,13000.0,30,2017-07-07 21:33:22,2017-07-12,2017-07-07
8a85882653bc51f50153cc4e2899446b,301888040,4,2017-05-03 09:23:54,2017-05-03 08:23:48,10000.0,11500.0,15,2017-05-18 09:51:55,2017-05-18,2017-05-18
8a85889953a91b8d0153ade2f64458e1,301734032,2,2016-10-01 10:50:22,2016-10-01 09:50:08,10000.0,13000.0,30,2016-10-31 17:28:23,2016-10-31,2016-10-31
8a8588f35438fe1201544cc7b44c5650,301614009,1,2016-04-25 10:51:10,2016-04-25 09:51:03,10000.0,13000.0,30,2016-05-28 00:02:22,2016-05-25,2016-05-27
8a8589045384bd8301539aa56b0d7404,301607651,2,2016-04-04 19:43:13,2016-04-04 18:43:03,10000.0,13000.0,30,2016-05-11 00:03:57,2016-05-04,2016-05-10
8a858966538deb19015392224ebd20b4,301624895,3,2016-05-25 18:12:42,2016-05-25 17:12:37,10000.0,13000.0,30,2016-06-25 00:05:43,2016-06-24,2016-06-24
8a8589a7545186b1015472f76aed2246,301840489,7,2017-03-17 15:55:15,2017-03-17 14:55:07,10000.0,11400.0,15,2017-03-31 22:11:17,2017-04-03,2017-03-31
8a858e035693e02901569984732a33ea,301685773,2,2016-08-18 12:47:37,2016-08-18 11:47:31,10000.0,11500.0,15,2016-08-19 09:00:53,2016-09-02,2016-08-19
8a858e0d58625b410158641fcfec1b72,301881814,7,2017-04-27 00:39:51,2017-04-26 23:39:44,30000.0,34400.0,30,2017-05-25 22:57:13,2017-05-30,2017-05-25
8a858e165a47b2fd015a4aff578837c6,301881575,4,2017-04-26 19:24:25,2017-04-26 18:24:13,20000.0,23800.0,30,2017-05-23 11:21:42,2017-05-26,2017-05-23
8a858e2a5cc5bf8f015cc61d74712929,301968309,1,2017-07-07 17:18:07,2017-07-07 16:17:48,10000.0,11500.0,15,2017-07-15 15:14:17,2017-07-25,2017-07-15
8a858e3d5c3b5122015c40325bfd5806,301943686,2,2017-06-19 14:05:45,2017-06-19 13:05:38,10000.0,11500.0,15,2017-07-01 14:15:38,2017-07-04,2017-07-01
8a858e4c5a715421015a7abbfbbd786f,301884463,3,2017-04-29 14:38:14,2017-04-29 13:38:07,10000.0,11500.0,15,2017-05-27 07:02:25,2017-05-15,2017-05-27
8a858e5f5a4d0511015a522ef53b26b4,301969996,1,2017-07-09 09:18:56,2017-07-09 08:18:44,10000.0,11500.0,15,2017-07-28 23:14:58,2017-07-25,2017-07-28
8a858e6a5c829229015c8301076c4187,301934909,1,2017-06-11 15:36:37,2017-06-11 14:36:30,10000.0,13000.0,30,2017-06-23 09:30:08,2017-07-11,2017-06-23
8a858e7d5b8b0b92015b8b3728e92482,301874528,1,2017-04-20 14:00:44,2017-04-20 12:14:45,10000.0,11500.0,15,2017-05-04 21:19:02,2017-05-05,2017-05-04
8a858eac5ad81473015ad82f9d060702,301911927,4,2017-05-17 18:41:14,2017-05-17 17:41:07,20000.0,24500.0,30,2017-06-13 19:15:51,2017-06-16,2017-06-13
8a858eb45876dcc5015881a631eb3e07,301771028,2,2016-12-08 14:22:02,2016-12-08 13:21:51,10000.0,11500.0,15,2016-12-23 00:59:11,2016-12-23,2016-12-23
8a858ed457e2e6960157f65462117d64,301748930,1,2016-10-24 11:55:48,2016-10-24 10:55:37,10000.0,13000.0,30,2016-11-10 22:22:46,2016-11-23,2016-11-10
8a858eed5a476a3c015a47c534cb305d,301949256,5,2017-06-23 14:37:58,2017-06-23 13:37:49,20000.0,24500.0,30,2017-07-21 14:46:46,2017-07-24,2017-07-21
8a858f0056b7cf8e0156bb2a7ff97987,301897195,3,2017-05-09 11:52:36,2017-05-09 10:52:23,20000.0,24500.0,30,2017-06-06 12:02:51,2017-06-08,2017-06-06
8a858f0456511c94015651c1558f35f1,301884734,8,2017-04-29 20:48:55,2017-04-29 19:48:38,15000.0,16600.0,15,2017-05-22 18:21:55,2017-05-15,2017-05-22
8a858f0d5a859ac0015a868626a85d8c,301908376,3,2017-05-15 19:03:25,2017-05-15 18:03:19,10000.0,13000.0,30,2017-06-02 09:21:03,2017-06-14,2017-06-02
8a858f2e5b81c373015b81c373e60000,301953326,4,2017-06-27 11:43:28,2017-06-27 10:43:20,20000.0,24500.0,30,2017-07-24 10:00:47,2017-07-27,2017-07-24
8a858f375b493337015b4b25205578c3,301894802,5,2017-05-08 07:36:40,2017-05-08 06:36:32,10000.0,11125.0,15,2017-05-08 13:31:04,2017-05-23,2017-05-08
8a858f3d5d18c7d7015d1991deb638b7,301967425,1,2017-07-07 07:11:46,2017-07-07 06:11:30,10000.0,11500.0,15,2017-07-21 18:19:03,2017-07-24,2017-07-21
8a858f61560bc0e501561ce4bc1a17ee,301848043,8,2017-03-28 08:48:23,2017-03-28 07:48:16,30000.0,34400.0,30,2017-04-26 07:11:12,2017-04-27,2017-04-26
8a858e345bd96da8015be47b59666198,301894435,1,2017-05-07 21:19:45,2017-05-07 20:19:33,10000.0,13000.0,30,2017-06-08 11:17:42,2017-06-06,2017-06-08
8a858e245c214660015c34f57d492aad,301949144,2,2017-06-23 13:25:49,2017-06-23 12:25:43,10000.0,13000.0,30,2017-07-21 09:22:20,2017-07-24,2017-07-21
